,genre,artist,song,lyrics
2110,Country,Dan Seals,B,I want to make it a night like it used to be
2111,Country,Dan Seals,B,When are hearts were young and our souls were free
2113,Country,Dan Seals,B,I want to bop with you baby all night long
2114,Country,Dan Seals,B,I want to bebop with you baby till the break of dawn
2115,Country,Dan Seals,B,I want to make it a night like it used to be
2116,Country,Dan Seals,B,When are hearts were young and free
2118,Country,Jeanne Pruett,Satin Shee,"Satin sheets to lie on, satin pillows to cry on"
2119,Country,Jeanne Pruett,Satin Shee,"Still, I'm not happy don't you see"
2120,Country,Jeanne Pruett,Satin Shee,"Big long Cadillac, tailor-mades upon my back"
2121,Country,Jeanne Pruett,Satin Shee,"Still, I want you to set me free"
2123,Country,Jeanne Pruett,Satin Shee,I've found another man who can give more than you can
2124,Country,Jeanne Pruett,Satin Shee,Though you've given me everything money can buy
2125,Country,Jeanne Pruett,Satin Shee,"But your money can't hold me tight like he does on a long, long night"
2126,Country,Jeanne Pruett,Satin Shee,"No, you didn't keep me satisfied"
2128,Country,Jeanne Pruett,Satin Shee,"Satin sheets to lie on, satin pillows to cry on"
2129,Country,Jeanne Pruett,Satin Shee,"Still, I'm not happy don't you see"
2130,Country,Jeanne Pruett,Satin Shee,"Big long Cadillac, tailor-mades upon my back"
2131,Country,Jeanne Pruett,Satin Shee,"Still, I want you to set me free"
2133,Country,Jeanne Pruett,Satin Shee,"Satin sheets to lie on, satin pillows to cry on"
2134,Country,Jeanne Pruett,Satin Shee,"Still, I'm not happy don't you see"
2135,Country,Jeanne Pruett,Satin Shee,"Big long Cadillac, tailor-mades upon my back"
2136,Country,Jeanne Pruett,Satin Shee,"Still, I want you to set me free"
2138,Country,Jeanne Pruett,Satin Shee,"Satin sheets to lie on, satin pillows to cry on"
2139,Country,Jeanne Pruett,Satin Shee,"Still, I'm not happy don't you see"
2140,Country,Jeanne Pruett,Satin Shee,"Big long Cadillac, tailor-mades upon my back"
2141,Country,Jeanne Pruett,Satin Shee,"Still, I want you to set me free"
2143,Country,Hank Williams,Love Sick Blu,"I got a feelin' called the blues, oh, Lawd"
2144,Country,Hank Williams,Love Sick Blu,Since my baby said goodbye
2145,Country,Hank Williams,Love Sick Blu,And I don't know what I'll do
2146,Country,Hank Williams,Love Sick Blu,"All I do is sit and sigh, oh, Lawd"
2148,Country,Hank Williams,Love Sick Blu,"That last long day, she said goodbye"
2149,Country,Hank Williams,Love Sick Blu,"Well Lawd, I thought I would cry"
2150,Country,Hank Williams,Love Sick Blu,"She'll do me, she'll do you"
2151,Country,Hank Williams,Love Sick Blu,She's got that kind of lovin'
2153,Country,Hank Williams,Love Sick Blu,"Lawd, I love to hear her when she calls me"
2154,Country,Hank Williams,Love Sick Blu,"Sweet daddy, such a beautiful dream"
2155,Country,Hank Williams,Love Sick Blu,I hate to think it all over
2156,Country,Hank Williams,Love Sick Blu,I've lost my heart it seems
2158,Country,Hank Williams,Love Sick Blu,I've grown so used to you some how
2159,Country,Hank Williams,Love Sick Blu,"Well, I'm nobody's sugar daddy now"
2160,Country,Hank Williams,Love Sick Blu,And I'm lonesome
2161,Country,Hank Williams,Love Sick Blu,I got the lovesick blues
2163,Country,Hank Williams,Love Sick Blu,"Well, I'm in love, I'm in love with a beautiful gal"
2164,Country,Hank Williams,Love Sick Blu,That's what's the matter with me
2165,Country,Hank Williams,Love Sick Blu,"Well, I'm in love, I'm in love with a beautiful gal"
2166,Country,Hank Williams,Love Sick Blu,But she don't care about me
2168,Country,Hank Williams,Love Sick Blu,"Lawd, I tried and I tried to keep her satisfied"
2169,Country,Hank Williams,Love Sick Blu,But she just wouldn't stay
2170,Country,Hank Williams,Love Sick Blu,So now that she is leavin'
2171,Country,Hank Williams,Love Sick Blu,This is all I can say
2173,Country,Hank Williams,Love Sick Blu,"I got a feelin' called the blues, oh, Lawd"
2174,Country,Hank Williams,Love Sick Blu,Since my baby said goodbye
2175,Country,Hank Williams,Love Sick Blu,And I don't know what I'll do
2176,Country,Hank Williams,Love Sick Blu,"All I do is sit and sigh, oh, Lawd"
2178,Country,Hank Williams,Love Sick Blu,That last long day she said goodbye
2179,Country,Hank Williams,Love Sick Blu,"Well Lawd, I thought I would cry"
2180,Country,Hank Williams,Love Sick Blu,"She'll do me, she'll do you"
2181,Country,Hank Williams,Love Sick Blu,She's got that kind of lovin'
2183,Country,Hank Williams,Love Sick Blu,"Lawd, I love to hear her when she calls me"
2184,Country,Hank Williams,Love Sick Blu,"Sweet daddy, such a beautiful dream"
2185,Country,Hank Williams,Love Sick Blu,I hate to think it all over
2186,Country,Hank Williams,Love Sick Blu,I've lost my heart it seems
2188,Country,Hank Williams,Love Sick Blu,I've grown so used to you some how
2189,Country,Hank Williams,Love Sick Blu,"Well, I'm nobody's sugar daddy now"
2190,Country,Hank Williams,Love Sick Blu,And I'm lonesome
2191,Country,Hank Williams,Love Sick Blu,I got the lovesick blues
2193,Country,Red Foley,Chattanoogie Shoe Shine B,Have you ever passed the corner of Forth and Grand?
2194,Country,Red Foley,Chattanoogie Shoe Shine B,Where a little ball o' rhythm has a shoe-shine stand
2195,Country,Red Foley,Chattanoogie Shoe Shine B,People gather 'round and they clap their hands
2196,Country,Red Foley,Chattanoogie Shoe Shine B,He's a great big bundle o' joy
2197,Country,Red Foley,Chattanoogie Shoe Shine B,He pops the boogie woogie rag
2198,Country,Red Foley,Chattanoogie Shoe Shine B,The Chattanoogie shoe-shine boy
2200,Country,Red Foley,Chattanoogie Shoe Shine B,He charges you a nickel just to shine one shoe
2201,Country,Red Foley,Chattanoogie Shoe Shine B,He makes the oldest kind o' leather look like new
2202,Country,Red Foley,Chattanoogie Shoe Shine B,You feel as though you wanna dance when he gets through
2203,Country,Red Foley,Chattanoogie Shoe Shine B,He's a great big bundle o' joy
2204,Country,Red Foley,Chattanoogie Shoe Shine B,He pops the boogie woogie rag
2205,Country,Red Foley,Chattanoogie Shoe Shine B,The Chattanoogie shoe-shine boy
2207,Country,Red Foley,Chattanoogie Shoe Shine B,It's a wonder that the rag don't tear
2208,Country,Red Foley,Chattanoogie Shoe Shine B,The way he makes it pop
2209,Country,Red Foley,Chattanoogie Shoe Shine B,You ought to see him fan the air
2210,Country,Red Foley,Chattanoogie Shoe Shine B,With his hoppity-hippity-hippity-hoppity-hoppity-hippity-hop
2212,Country,Red Foley,Chattanoogie Shoe Shine B,He opens up for business when the clock strikes nine
2213,Country,Red Foley,Chattanoogie Shoe Shine B,He likes to get up early when they're feelin' fine
2214,Country,Red Foley,Chattanoogie Shoe Shine B,Everybody gets a little rise 'n shine
2215,Country,Red Foley,Chattanoogie Shoe Shine B,With the great big bundle o' joy
2216,Country,Red Foley,Chattanoogie Shoe Shine B,He pops the boogie woogie rag
2217,Country,Red Foley,Chattanoogie Shoe Shine B,The Chattanoogie shoe-shine boy
2219,Country,Red Foley,Chattanoogie Shoe Shine B,It's a wonder that the rag don't tear
2220,Country,Red Foley,Chattanoogie Shoe Shine B,The way he makes it pop
2221,Country,Red Foley,Chattanoogie Shoe Shine B,Just listen to him fan the air
2222,Country,Red Foley,Chattanoogie Shoe Shine B,Here he goes!
2224,Country,Red Foley,Chattanoogie Shoe Shine B,He opens up for business when the clock strikes nine
2225,Country,Red Foley,Chattanoogie Shoe Shine B,He likes to get up early when they're feelin' fine
2226,Country,Red Foley,Chattanoogie Shoe Shine B,Everybody gets a little rise 'n shine
2227,Country,Red Foley,Chattanoogie Shoe Shine B,With the great big bundle o' joy
2228,Country,Red Foley,Chattanoogie Shoe Shine B,He pops the boogie woogie rag
2229,Country,Red Foley,Chattanoogie Shoe Shine B,The Chattanoogie shoe-shine boy
2231,Country,Red Foley,Chattanoogie Shoe Shine B,The Chattanoogie shoe-shine boy
2233,Country,Bob Wills,Spanish Two St,"Down below the Rio Grande, a senorita held my hand"
2234,Country,Bob Wills,Spanish Two St,And sweetly sang an old melody
2235,Country,Bob Wills,Spanish Two St,Without a worry or a care
2236,Country,Bob Wills,Spanish Two St,A rose she gave me from her hair
2237,Country,Bob Wills,Spanish Two St,"And then she whispered, ""Si, Senor, Si"""
2238,Country,Bob Wills,Spanish Two St,In a cabaret we dance the hours away
2239,Country,Bob Wills,Spanish Two St,Her eyes told more than words e'er could say
2240,Country,Bob Wills,Spanish Two St,"I told her I had to go, left her down in Mexico"
2241,Country,Bob Wills,Spanish Two St,While the band play Spanish Two Step soft and low
2243,Country,Jim Reeves,Four Wal,FOUR WALLS jim reeves
2245,Country,Jim Reeves,Four Wal,Out where the bright lights are glowing
2246,Country,Jim Reeves,Four Wal,You're drawn like a moth to a flame
2247,Country,Jim Reeves,Four Wal,You laugh while the wine's overflowing
2248,Country,Jim Reeves,Four Wal,While I sit and whisper your name
2250,Country,Jim Reeves,Four Wal,Four walls to hear me
2251,Country,Jim Reeves,Four Wal,Four walls to see
2252,Country,Jim Reeves,Four Wal,Four walls too near me
2253,Country,Jim Reeves,Four Wal,Closing in on me
2255,Country,Jim Reeves,Four Wal,Sometimes I ask why I'm waiting
2256,Country,Jim Reeves,Four Wal,But my walls have nothing to say
2257,Country,Jim Reeves,Four Wal,I'm made for love not for hating
2258,Country,Jim Reeves,Four Wal,So here where you left me I'll stay
2260,Country,Jim Reeves,Four Wal,One night with you is like heaven
2261,Country,Jim Reeves,Four Wal,And so while I'm walking the floor
2262,Country,Jim Reeves,Four Wal,I listen for steps in the hallway
2263,Country,Jim Reeves,Four Wal,And wait for your knock on my door.
2265,Country,Jim Reeves,Four Wal,four wals to hear me
2266,Country,Jim Reeves,Four Wal,four wals to see
2267,Country,Jim Reeves,Four Wal,four wals to near me
2268,Country,Jim Reeves,Four Wal,closing in on me
2269,Country,Jim Reeves,Four Wal,closing in on me
2271,Country,Willie Nelson,On The Road Aga,On the road again
2272,Country,Willie Nelson,On The Road Aga,Just can't wait to get on the road again
2273,Country,Willie Nelson,On The Road Aga,The life I love is making music with my friends
2275,Country,Willie Nelson,On The Road Aga,And I can't wait to get on the road again
2276,Country,Willie Nelson,On The Road Aga,On the road again
2278,Country,Willie Nelson,On The Road Aga,Goin' places that I've never been
2279,Country,Willie Nelson,On The Road Aga,Seein' things that I may never see again
2281,Country,Willie Nelson,On The Road Aga,And I can't wait to get on the road again
2282,Country,Willie Nelson,On The Road Aga,On the road again
2283,Country,Willie Nelson,On The Road Aga,Like a band of gypsies we go down the highway
2284,Country,Willie Nelson,On The Road Aga,We're the best of friends
2285,Country,Willie Nelson,On The Road Aga,Insisting that the world keep turning our way
2287,Country,Willie Nelson,On The Road Aga,And our way
2288,Country,Willie Nelson,On The Road Aga,Is on the road again
2289,Country,Willie Nelson,On The Road Aga,Just can't wait to get on the road again
2290,Country,Willie Nelson,On The Road Aga,The life I love is makin' music with my friends
2292,Country,Willie Nelson,On The Road Aga,And I can't wait to get on the road again
2294,Country,Willie Nelson,On The Road Aga,On the road again
2296,Country,Willie Nelson,On The Road Aga,Like a band of gypsies we go down the highway
2297,Country,Willie Nelson,On The Road Aga,We're the best of friends
2298,Country,Willie Nelson,On The Road Aga,Insisting that the world keep turning our way
2299,Country,Willie Nelson,On The Road Aga,And our way
2300,Country,Willie Nelson,On The Road Aga,Is on the road again
2301,Country,Willie Nelson,On The Road Aga,Just can't wait to get on the road again
2302,Country,Willie Nelson,On The Road Aga,The life I love is makin' music with my friends
2304,Country,Willie Nelson,On The Road Aga,And I can't wait to get on the road again
2305,Country,Willie Nelson,On The Road Aga,And I can't wait to get on the road again
2307,Country,Waylon Jennings,Good Hearted Wom,She's a good-hearted woman in love with a good-timin' man
2308,Country,Waylon Jennings,Good Hearted Wom,She loves him in spite of his wicked ways
2309,Country,Waylon Jennings,Good Hearted Wom,She don't understand
2310,Country,Waylon Jennings,Good Hearted Wom,"Through teardrops and laughter,"
2311,Country,Waylon Jennings,Good Hearted Wom,"They'll pass through this world hand in hand,"
2312,Country,Waylon Jennings,Good Hearted Wom,She's a good-hearted woman loving a good-timin' man.
2314,Country,Waylon Jennings,Good Hearted Wom,"Well, a long time forgotten"
2315,Country,Waylon Jennings,Good Hearted Wom,Dreams have just fell by the way
2316,Country,Waylon Jennings,Good Hearted Wom,And the good life he promised
2317,Country,Waylon Jennings,Good Hearted Wom,Ain't what she's living today
2318,Country,Waylon Jennings,Good Hearted Wom,But she never complains of the bad times
2319,Country,Waylon Jennings,Good Hearted Wom,Or bad things he's done
2320,Country,Waylon Jennings,Good Hearted Wom,She just talks about the good times they've had
2321,Country,Waylon Jennings,Good Hearted Wom,And all the good times to come.
2323,Country,Waylon Jennings,Good Hearted Wom,She's a good-hearted woman in love with a good-timin' man
2324,Country,Waylon Jennings,Good Hearted Wom,She loves him in spite of his wicked ways
2325,Country,Waylon Jennings,Good Hearted Wom,She don't understand
2326,Country,Waylon Jennings,Good Hearted Wom,"Through teardrops and laughter,"
2327,Country,Waylon Jennings,Good Hearted Wom,"They'll pass through this world hand in hand,"
2328,Country,Waylon Jennings,Good Hearted Wom,She's a good-hearted woman loving a good-timin' man.
2330,Country,Waylon Jennings,Good Hearted Wom,"He likes the bright light, the nite life"
2331,Country,Waylon Jennings,Good Hearted Wom,And good-timin' friends
2332,Country,Waylon Jennings,Good Hearted Wom,When the party's all over
2333,Country,Waylon Jennings,Good Hearted Wom,She'll welcome him back home again
2334,Country,Waylon Jennings,Good Hearted Wom,"She don't understand him,"
2335,Country,Waylon Jennings,Good Hearted Wom,But she does the best that she can
2336,Country,Waylon Jennings,Good Hearted Wom,This good-hearted woman
2337,Country,Waylon Jennings,Good Hearted Wom,Lovin' a good-timin' man.
2339,Country,Waylon Jennings,Good Hearted Wom,She's a good-hearted woman in love with a good-timin' man
2340,Country,Waylon Jennings,Good Hearted Wom,She loves me in spite of my wicked ways
2341,Country,Waylon Jennings,Good Hearted Wom,She don't understand
2342,Country,Waylon Jennings,Good Hearted Wom,"Through teardrops and laughter,"
2343,Country,Waylon Jennings,Good Hearted Wom,"They'll pass through this world hand in hand,"
2344,Country,Waylon Jennings,Good Hearted Wom,She's a good-hearted woman loving a good-timin' man.
2345,Country,Waylon Jennings,Good Hearted Wom,She's a good-hearted woman loving a good-timin' man.
2347,Country,Keith Urban,Somebody Like You (Album Versio,There's a new wind blowin' like I've never known
2348,Country,Keith Urban,Somebody Like You (Album Versio,I'm breathin' deeper than I've ever done
2349,Country,Keith Urban,Somebody Like You (Album Versio,"And it sure feels good, to finally feel the way I do"
2351,Country,Keith Urban,Somebody Like You (Album Versio,"Now, I wanna love somebody"
2352,Country,Keith Urban,Somebody Like You (Album Versio,Love somebody like you
2354,Country,Keith Urban,Somebody Like You (Album Versio,An' I'm lettin' go of all my lonely yesterdays
2355,Country,Keith Urban,Somebody Like You (Album Versio,I've forgiven myself for the mistakes I've made
2356,Country,Keith Urban,Somebody Like You (Album Versio,"Now there's just one thing, the only thing I wanna do, mmm, mmm"
2358,Country,Keith Urban,Somebody Like You (Album Versio,I wanna love somebody
2359,Country,Keith Urban,Somebody Like You (Album Versio,Love somebody like you
2361,Country,Keith Urban,Somebody Like You (Album Versio,"Yeah, I wanna feel the sunshine"
2362,Country,Keith Urban,Somebody Like You (Album Versio,Shinin' down on me and you
2363,Country,Keith Urban,Somebody Like You (Album Versio,When you put your arms around me
2364,Country,Keith Urban,Somebody Like You (Album Versio,You let me know there's nothing in this world I can't do
2366,Country,Keith Urban,Somebody Like You (Album Versio,I used to run in circles goin' no-where fast
2367,Country,Keith Urban,Somebody Like You (Album Versio,"I'd take, uh, one step forward and two steps back"
2368,Country,Keith Urban,Somebody Like You (Album Versio,"Couldn't walk a straight line even if I wanted to, mmm, mmm"
2370,Country,Keith Urban,Somebody Like You (Album Versio,I wanna love somebody
2371,Country,Keith Urban,Somebody Like You (Album Versio,Love somebody like you
2372,Country,Keith Urban,Somebody Like You (Album Versio,Whoa here we go now
2374,Country,Keith Urban,Somebody Like You (Album Versio,"Yeah, I wanna feel the sunshine"
2375,Country,Keith Urban,Somebody Like You (Album Versio,Shinin' down on me and you
2376,Country,Keith Urban,Somebody Like You (Album Versio,When you put your arms around me
2377,Country,Keith Urban,Somebody Like You (Album Versio,"Well, baby there ain't nothing in this world I can't do"
2379,Country,Keith Urban,Somebody Like You (Album Versio,Sometimes it's hard for me to understand
2380,Country,Keith Urban,Somebody Like You (Album Versio,But you're teachin' me to be a better man
2381,Country,Keith Urban,Somebody Like You (Album Versio,"I don't want to take this life for granted like I used to do, no, no"
2383,Country,Keith Urban,Somebody Like You (Album Versio,I wanna love somebody
2384,Country,Keith Urban,Somebody Like You (Album Versio,Love somebody like you
2385,Country,Keith Urban,Somebody Like You (Album Versio,I'm ready to love somebody
2386,Country,Keith Urban,Somebody Like You (Album Versio,"Love somebody like you, ooh"
2388,Country,Keith Urban,Somebody Like You (Album Versio,An' I wanna love somebody
2389,Country,Keith Urban,Somebody Like You (Album Versio,"Love somebody like you, yeah"
2391,Country,Keith Urban,Somebody Like You (Album Versio,"Oh yeah oh, I wanna be the man in the middle of the night"
2392,Country,Keith Urban,Somebody Like You (Album Versio,Shinin' like it's true
2393,Country,Keith Urban,Somebody Like You (Album Versio,I wanna be the man that you run to whenever I call on you
2394,Country,Keith Urban,Somebody Like You (Album Versio,When everything that loved someone finally found it's way
2395,Country,Keith Urban,Somebody Like You (Album Versio,"Wanna be a better man, I see it in you, yeah, yeah, yeah"
2397,Country,Keith Urban,Somebody Like You (Album Versio,"Yeah, yeah, yeah"
2398,Country,Keith Urban,Somebody Like You (Album Versio,"Yeah, you wanna believe it"
2400,Country,Keith Whitley,When You Say Nothing at A,It's amazing how you can speak right to my heart
2401,Country,Keith Whitley,When You Say Nothing at A,"Without saying a word, you can light up the dark"
2402,Country,Keith Whitley,When You Say Nothing at A,Try as I may I could never explain
2403,Country,Keith Whitley,When You Say Nothing at A,What I hear when you don't say a thing
2405,Country,Keith Whitley,When You Say Nothing at A,The smile on your face let's me know that you need me
2406,Country,Keith Whitley,When You Say Nothing at A,There's a truth in your eyes saying you'll never leave me
2407,Country,Keith Whitley,When You Say Nothing at A,A touch of your hand says you'll catch me if ever I fall
2409,Country,Keith Whitley,When You Say Nothing at A,Now you say it best When You Say Nothing At All
2410,Country,Keith Whitley,When You Say Nothing at A,All day long I can hear people talking out loud
2411,Country,Keith Whitley,When You Say Nothing at A,"But when you hold me near, you drown out the crowd"
2412,Country,Keith Whitley,When You Say Nothing at A,Old Mr. Webster could never define
2414,Country,Keith Whitley,When You Say Nothing at A,What's being said between your heart and mine
2415,Country,Keith Whitley,When You Say Nothing at A,The smile on your face let's me know that you need me
2416,Country,Keith Whitley,When You Say Nothing at A,There's a truth in your eyes saying you'll never leave me
2418,Country,Keith Whitley,When You Say Nothing at A,A touch of your hand says you'll catch me if ever I fall
2419,Country,Keith Whitley,When You Say Nothing at A,Yeah you say it best When You Say Nothing At All
2420,Country,Keith Whitley,When You Say Nothing at A,The smile on your face let's me know that you need me
2421,Country,Keith Whitley,When You Say Nothing at A,There's a truth in your eyes saying you'll never leave me
2422,Country,Keith Whitley,When You Say Nothing at A,A touch of your hand says you'll catch me if ever I fall
2423,Country,Keith Whitley,When You Say Nothing at A,Yeah you say it best When You Say Nothing At All
2425,Country,Toby Keith,Should've Been a Cowb,I'll bet you've never heard ole Marshall Dillon say
2426,Country,Toby Keith,Should've Been a Cowb,"""Miss Kitty, have you ever thought of running away"
2427,Country,Toby Keith,Should've Been a Cowb,And settling down? Would you marry me?
2428,Country,Toby Keith,Should've Been a Cowb,"If I ask you twice and begged you pretty, please"""
2429,Country,Toby Keith,Should've Been a Cowb,"Lord, she'd have said ""Yes"" in a New York minute"
2430,Country,Toby Keith,Should've Been a Cowb,They never tied the knot
2431,Country,Toby Keith,Should've Been a Cowb,"His heart wasn't in it, he just stole a kiss and he rode away"
2432,Country,Toby Keith,Should've Been a Cowb,He never hung his brim up at Kitty's place
2434,Country,Toby Keith,Should've Been a Cowb,I should've been a cowboy
2435,Country,Toby Keith,Should've Been a Cowb,I should've learned to rope and ride
2436,Country,Toby Keith,Should've Been a Cowb,"Wearing my six-shooter, riding my pony on a cattle drive"
2437,Country,Toby Keith,Should've Been a Cowb,Stealing a young girl's heart
2438,Country,Toby Keith,Should've Been a Cowb,"Yeah, just like Gene and Roy, sang a few rodeo songs"
2439,Country,Toby Keith,Should've Been a Cowb,"Yeah, I should've been a cowboy"
2441,Country,Toby Keith,Should've Been a Cowb,I might of had a side kick with a funny name
2442,Country,Toby Keith,Should've Been a Cowb,Running wild through the hills chasing Jesse James
2443,Country,Toby Keith,Should've Been a Cowb,Ending up on the brink of danger
2444,Country,Toby Keith,Should've Been a Cowb,And riding shotgun for the Texas rangers
2445,Country,Toby Keith,Should've Been a Cowb,"Go west, young man, everybody knows"
2446,Country,Toby Keith,Should've Been a Cowb,That California is full of whiskey and women and beer and gold
2447,Country,Toby Keith,Should've Been a Cowb,I don't nap beneath the desert star
2448,Country,Toby Keith,Should've Been a Cowb,"A dream in my eye and a prayer, my heart"
2450,Country,Toby Keith,Should've Been a Cowb,I should've been a cowboy
2451,Country,Toby Keith,Should've Been a Cowb,I should've learned to rope and ride
2452,Country,Toby Keith,Should've Been a Cowb,"Wearing my six-shooter, riding my pony on a cattle drive"
2453,Country,Toby Keith,Should've Been a Cowb,Stealing a young girl's heart
2454,Country,Toby Keith,Should've Been a Cowb,"Just like Gene and Roy, I sang a few cowgirl songs"
2455,Country,Toby Keith,Should've Been a Cowb,I should've been a cowboy
2457,Country,Toby Keith,Should've Been a Cowb,I should've been a cowboy
2458,Country,Toby Keith,Should've Been a Cowb,I should've learned to rope and ride
2459,Country,Toby Keith,Should've Been a Cowb,"Yeah, wearing my six-shooter, riding my pony on a cattle drive"
2460,Country,Toby Keith,Should've Been a Cowb,Stealing a young girl's heart
2461,Country,Toby Keith,Should've Been a Cowb,"Just like Gene and Roy, I sang a few redneck songs"
2462,Country,Toby Keith,Should've Been a Cowb,"Yeah, I should've been a cowboy"
2464,Country,Toby Keith,Should've Been a Cowb,I should've been a cowboy
2465,Country,Toby Keith,Should've Been a Cowb,I should've learned to rope and ride
2466,Country,Toby Keith,Should've Been a Cowb,"Wearing my six-shooter, riding my pony on a cattle drive"
2467,Country,Toby Keith,Should've Been a Cowb,Stealing a young girl's heart
2468,Country,Toby Keith,Should've Been a Cowb,"Just like Gene and Roy, singing a campfire song"
2469,Country,Toby Keith,Should've Been a Cowb,"Yeah, I should've been a cowboy"
2471,Country,Toby Keith,Should've Been a Cowb,"Yeah, cowboy"
2472,Country,Toby Keith,Should've Been a Cowb,Should've learned to rope and ride
2473,Country,Toby Keith,Should've Been a Cowb,"Oh, wearing my six-shooter, riding my pony on a cattle drive"
2474,Country,Toby Keith,Should've Been a Cowb,Stealing a young girl's heart
2475,Country,Toby Keith,Should've Been a Cowb,"Yeah, just like Gene and Roy, I sang a few campfire songs"
2476,Country,Toby Keith,Should've Been a Cowb,I should've been a cowboy
2478,Country,Toby Keith,Should've Been a Cowb,What you say?
2479,Country,Toby Keith,Should've Been a Cowb,"I said, I should've been a cowboy"
2480,Country,Toby Keith,Should've Been a Cowb,I should've been a cowboy
2482,Country,Clint Black,Killin' Ti,You were the first thing that I thought of
2483,Country,Clint Black,Killin' Ti,When I thought I drank you off my mind
2484,Country,Clint Black,Killin' Ti,When I get lost in the liquor
2485,Country,Clint Black,Killin' Ti,You're the only one I find
2487,Country,Clint Black,Killin' Ti,If I did the things I oughta
2488,Country,Clint Black,Killin' Ti,You still would not be mine
2489,Country,Clint Black,Killin' Ti,So I'll keep a tight grip on the bottle
2490,Country,Clint Black,Killin' Ti,Gettin' loose and killin' time
2492,Country,Clint Black,Killin' Ti,This killin' time is killin' me
2493,Country,Clint Black,Killin' Ti,Drinking myself blind thinkin' I won't see
2494,Country,Clint Black,Killin' Ti,That if I cross that line and they bury me
2495,Country,Clint Black,Killin' Ti,"Well, I just might find I'll be killin' time for eternity"
2497,Country,Clint Black,Killin' Ti,I don't know nothin' 'bout tomorrow
2498,Country,Clint Black,Killin' Ti,I've been lost in yesterday
2499,Country,Clint Black,Killin' Ti,I've spent all my life just dying
2500,Country,Clint Black,Killin' Ti,For a love that passed away
2502,Country,Clint Black,Killin' Ti,There's an end to all my sorrow
2503,Country,Clint Black,Killin' Ti,This is the only price I'll pay
2504,Country,Clint Black,Killin' Ti,I'll be a happy man when I go
2505,Country,Clint Black,Killin' Ti,And I can't wait another day
2507,Country,Clint Black,Killin' Ti,This killin' time is killin' me
2508,Country,Clint Black,Killin' Ti,Drinking myself blind thinkin' I won't see
2509,Country,Clint Black,Killin' Ti,That if I cross that line and they bury me
2510,Country,Clint Black,Killin' Ti,"Well, I just might find I'll be killin' time for eternity"
2511,Country,Clint Black,Killin' Ti,"Yes, I just might find I'll be killin' time for eternity"
2513,Country,Roger Miller,King Of The Ro,"Trailer for sale or rent, rooms to let, fifty cents."
2514,Country,Roger Miller,King Of The Ro,"No phone, no pool, no pets, I ain't got no cigarettes"
2515,Country,Roger Miller,King Of The Ro,"Ah, but, two hours of pushin' broom"
2516,Country,Roger Miller,King Of The Ro,Buys an eight by twelve four-bit room
2517,Country,Roger Miller,King Of The Ro,"I'm a man of means by no means, king of the road."
2519,Country,Roger Miller,King Of The Ro,"Third boxcar, midnight train, destination, Bangor, Maine."
2520,Country,Roger Miller,King Of The Ro,"Old worn out clothes and shoes,"
2521,Country,Roger Miller,King Of The Ro,"I don't pay no union dues,"
2522,Country,Roger Miller,King Of The Ro,"I smoke old stogies I have found short, but not too big around"
2523,Country,Roger Miller,King Of The Ro,"I'm a man of means by no means, king of the road."
2525,Country,Roger Miller,King Of The Ro,I know every engineer on every train
2526,Country,Roger Miller,King Of The Ro,"All of their children, and all of their names"
2527,Country,Roger Miller,King Of The Ro,And every handout in every town
2528,Country,Roger Miller,King Of The Ro,"And every lock that ain't locked, when no one's around."
2530,Country,Roger Miller,King Of The Ro,"I sing, trailers for sale or rent, rooms to let, fifty cents"
2531,Country,Roger Miller,King Of The Ro,"No phone, no pool, no pets, I ain't got no cigarettes"
2532,Country,Roger Miller,King Of The Ro,"Ah, but, two hours of pushin' broom"
2533,Country,Roger Miller,King Of The Ro,Buys an eight by twelve four-bit room
2534,Country,Roger Miller,King Of The Ro,"I'm a man of means by no means, king of the road."
2536,Country,Bill Anderson,Sti,(Still)
2537,Country,Bill Anderson,Sti,Though you broke my heart
2538,Country,Bill Anderson,Sti,(Still)
2539,Country,Bill Anderson,Sti,Though we're far apart
2540,Country,Bill Anderson,Sti,(I love you still)
2542,Country,Bill Anderson,Sti,(Still)
2543,Country,Bill Anderson,Sti,After all this time
2544,Country,Bill Anderson,Sti,(Still)
2545,Country,Bill Anderson,Sti,You're still on my mind
2546,Country,Bill Anderson,Sti,(I love you still)
2548,Country,Bill Anderson,Sti,I've lost count of the hours and I've lost track of the days
2549,Country,Bill Anderson,Sti,"In fact, I've lost just about everything since you went away"
2550,Country,Bill Anderson,Sti, (I love you still)
2551,Country,Bill Anderson,Sti,Everything that is except the memories you left me
2552,Country,Bill Anderson,Sti,And that's one things that no one can mar
2554,Country,Bill Anderson,Sti,"I don't know who you're with, I don't even know where you've gone"
2555,Country,Bill Anderson,Sti,My only hope is that some day you might hear this song
2556,Country,Bill Anderson,Sti,"And you'll know, I wrote it especially for you"
2557,Country,Bill Anderson,Sti, (I love you still)
2558,Country,Bill Anderson,Sti,And I love you wherever you are
2560,Country,Bill Anderson,Sti,(Still)
2561,Country,Bill Anderson,Sti,After all this time
2562,Country,Bill Anderson,Sti,(Still)
2563,Country,Bill Anderson,Sti,You're still on my mind
2564,Country,Bill Anderson,Sti,(I love you still)
2566,Country,Bill Anderson,Sti,This flame in my heart is like an eternal fire
2567,Country,Bill Anderson,Sti,For every day it burns hotter and every day it burns higher
