,genre,artist,song,lyrics
1789,Hip Hop/Rap,Eminem,St,I'm glad I inspire you
1790,Hip Hop/Rap,Eminem,St,"But Stan, why are you so mad?"
1791,Hip Hop/Rap,Eminem,St,Try to understand
1792,Hip Hop/Rap,Eminem,St,That I do want you as a fan
1793,Hip Hop/Rap,Eminem,St,I just don't want you to do some crazy shit
1794,Hip Hop/Rap,Eminem,St,I seen this one shit on the news
1795,Hip Hop/Rap,Eminem,St,A couple weeks ago that made me sick
1797,Hip Hop/Rap,Eminem,St,Some dude was drunk and drove his car over a bridge
1798,Hip Hop/Rap,Eminem,St,And had his girlfriend in the trunk
1799,Hip Hop/Rap,Eminem,St,And she was pregnant with his kid
1800,Hip Hop/Rap,Eminem,St,And in the car they found a tape
1801,Hip Hop/Rap,Eminem,St,But it didn't say who it was to?
1802,Hip Hop/Rap,Eminem,St,Come to think about it
1803,Hip Hop/Rap,Eminem,St,"His name was, it was you! Damn!"
1805,Hip Hop/Rap,Missy Elliott,Get Ur Freak ,"hit me, hit me"
1806,Hip Hop/Rap,Missy Elliott,Get Ur Freak ,gimme some new shit
1807,Hip Hop/Rap,Missy Elliott,Get Ur Freak ,gimme some new shit
1808,Hip Hop/Rap,Missy Elliott,Get Ur Freak ,gimme some new shit
1810,Hip Hop/Rap,Missy Elliott,Get Ur Freak ,gimme some new shit
1812,Hip Hop/Rap,Missy Elliott,Get Ur Freak ,Missy be puttin it down
1813,Hip Hop/Rap,Missy Elliott,Get Ur Freak ,Im the hottest round
1814,Hip Hop/Rap,Missy Elliott,Get Ur Freak ,Ill told yall mutha (skurt)
1815,Hip Hop/Rap,Missy Elliott,Get Ur Freak ,Yall can stop me now
1816,Hip Hop/Rap,Missy Elliott,Get Ur Freak ,Listen to me now
1818,Hip Hop/Rap,Missy Elliott,Get Ur Freak ,Im lastin twenty rounds
1819,Hip Hop/Rap,Missy Elliott,Get Ur Freak ,And if you want me (nigga)
1820,Hip Hop/Rap,Missy Elliott,Get Ur Freak ,Then come and get me now (bounce)
1821,Hip Hop/Rap,Missy Elliott,Get Ur Freak ,Is you with me now (bounce)
1822,Hip Hop/Rap,Missy Elliott,Get Ur Freak ,The biggie biggie bounce (bounce)
1823,Hip Hop/Rap,Missy Elliott,Get Ur Freak ,I kno you dig the way i sw.sw... switched ma style
1824,Hip Hop/Rap,Missy Elliott,Get Ur Freak ,(Holla) People sing around
1825,Hip Hop/Rap,Missy Elliott,Get Ur Freak ,Now people gather round
1827,Hip Hop/Rap,Missy Elliott,Get Ur Freak ,Now people jump around
1829,Hip Hop/Rap,Missy Elliott,Get Ur Freak ,Getcho freak on.(go)
1830,Hip Hop/Rap,Missy Elliott,Get Ur Freak ,Getcho freak on.(go)
1831,Hip Hop/Rap,Missy Elliott,Get Ur Freak ,Getcho freak on.(go)
1832,Hip Hop/Rap,Missy Elliott,Get Ur Freak ,Getcho freak on.(go)
1833,Hip Hop/Rap,Missy Elliott,Get Ur Freak ,Getcho freak on.(go)
1834,Hip Hop/Rap,Missy Elliott,Get Ur Freak ,Getcho freak on.(go)
1836,Hip Hop/Rap,Missy Elliott,Get Ur Freak ,Getcha Getcha Getcha Getcha Getcha freak on
1838,Hip Hop/Rap,Missy Elliott,Get Ur Freak ,(who's that bitch?)
1839,Hip Hop/Rap,Missy Elliott,Get Ur Freak ,People you know
1840,Hip Hop/Rap,Missy Elliott,Get Ur Freak ,Me and Timbaland been hot since twenty years ago
1841,Hip Hop/Rap,Missy Elliott,Get Ur Freak ,What da dilly yo
1843,Hip Hop/Rap,Missy Elliott,Get Ur Freak ,Now what da drilly yo
1844,Hip Hop/Rap,Missy Elliott,Get Ur Freak ,If you wanna battle me then (nigga) lemme know
1845,Hip Hop/Rap,Missy Elliott,Get Ur Freak ,(Holla) Got the feeling son
1846,Hip Hop/Rap,Missy Elliott,Get Ur Freak ,Lemme throw you some
1847,Hip Hop/Rap,Missy Elliott,Get Ur Freak ,People here I come
1848,Hip Hop/Rap,Missy Elliott,Get Ur Freak ,Now sweat me when im done
1849,Hip Hop/Rap,Missy Elliott,Get Ur Freak ,We got the radio slike we got a gun
1851,Hip Hop/Rap,Missy Elliott,Get Ur Freak ,Getcho freak on.(go)
1852,Hip Hop/Rap,Missy Elliott,Get Ur Freak ,Getcho freak on.(go)
1853,Hip Hop/Rap,Missy Elliott,Get Ur Freak ,Getcho freak on.(go)
1855,Hip Hop/Rap,Missy Elliott,Get Ur Freak ,Getcho freak on.(go)
1856,Hip Hop/Rap,Missy Elliott,Get Ur Freak ,Getcho freak on.(go)
1857,Hip Hop/Rap,Missy Elliott,Get Ur Freak ,Getcho freak on.(go)
1858,Hip Hop/Rap,Missy Elliott,Get Ur Freak ,Getcha Getcha Getcha Getcha Getcha freak on
1860,Hip Hop/Rap,Missy Elliott,Get Ur Freak ,Quiet!!!
1862,Hip Hop/Rap,Missy Elliott,Get Ur Freak ,"Shh, hush yo mouth"
1863,Hip Hop/Rap,Missy Elliott,Get Ur Freak ,"Silence when I, spit it out"
1864,Hip Hop/Rap,Missy Elliott,Get Ur Freak ,In yo face
1865,Hip Hop/Rap,Missy Elliott,Get Ur Freak ,"Open yo mouth, Give you a taste"
1866,Hip Hop/Rap,Missy Elliott,Get Ur Freak ,(Holla) Aint no stoppin me
1867,Hip Hop/Rap,Missy Elliott,Get Ur Freak ,"Copywritten so, dont copy me"
1868,Hip Hop/Rap,Missy Elliott,Get Ur Freak ,"Yall do it, sloppily"
1869,Hip Hop/Rap,Missy Elliott,Get Ur Freak ,"And yall cant come, close to me (yes)"
1870,Hip Hop/Rap,Missy Elliott,Get Ur Freak ,I know you feel me now (yes)
1871,Hip Hop/Rap,Missy Elliott,Get Ur Freak ,I know you hear me loud (yes)
1872,Hip Hop/Rap,Missy Elliott,Get Ur Freak ,I scream it loud and proud (yes)
1873,Hip Hop/Rap,Missy Elliott,Get Ur Freak ,Missy gon blow it down (yes)
1874,Hip Hop/Rap,Missy Elliott,Get Ur Freak ,People gon play me now (yes)
1875,Hip Hop/Rap,Missy Elliott,Get Ur Freak ,In and outa town (yes)
1876,Hip Hop/Rap,Missy Elliott,Get Ur Freak ,Cuz im the best around (yes)
1877,Hip Hop/Rap,Missy Elliott,Get Ur Freak ,With the crazy style (go)
1879,Hip Hop/Rap,Missy Elliott,Get Ur Freak ,Getcho freak on.(go)
1880,Hip Hop/Rap,Missy Elliott,Get Ur Freak ,Getcho freak on.(go)
1881,Hip Hop/Rap,Missy Elliott,Get Ur Freak ,Getcho freak on.(go)
1882,Hip Hop/Rap,Missy Elliott,Get Ur Freak ,Getcho freak on.(go)
1883,Hip Hop/Rap,Missy Elliott,Get Ur Freak ,Getcho freak on.(go)
1884,Hip Hop/Rap,Missy Elliott,Get Ur Freak ,Getcho freak on.(go)
1885,Hip Hop/Rap,Missy Elliott,Get Ur Freak ,Getcha Getcha Getcha Getcha Getcha freak on
1887,Hip Hop/Rap,ICE-T,Colo,Yo Ease let's do this...
1889,Hip Hop/Rap,ICE-T,Colo,"Colors, colors, colors, colors, colors, colors, colors, colors, colors, colors, colors..."
1891,Hip Hop/Rap,ICE-T,Colo,"I am a nightmare walking, Psychopath talking,"
1892,Hip Hop/Rap,ICE-T,Colo,"King of my jungle, just a gangster stalking,"
1893,Hip Hop/Rap,ICE-T,Colo,"Living life like a firecracker, quick is my fuse,"
1894,Hip Hop/Rap,ICE-T,Colo,"Then dead as a deathpack the colors I choose,"
1895,Hip Hop/Rap,ICE-T,Colo,"Red or Blue, Cuz or Blood, it just don't matter,"
1896,Hip Hop/Rap,ICE-T,Colo,"Sucker die for your life when my shotgun scatters,"
1897,Hip Hop/Rap,ICE-T,Colo,"Colors,"
1898,Hip Hop/Rap,ICE-T,Colo,"We gangs of L.A. will never die - just multiply colors,"
1900,Hip Hop/Rap,ICE-T,Colo,"Colors, colors, colors, colors, colors, colors, colors, colors, colors, colors, colors, colors, colors, colors, colors, colors, colors, colors, colors, colors, colors, colors, colors..."
1902,Hip Hop/Rap,ICE-T,Colo,"You don't know me, fool,"
1903,Hip Hop/Rap,ICE-T,Colo,"You disown me, cool,"
1904,Hip Hop/Rap,ICE-T,Colo,"I don't need your assistance, social persistence,"
1905,Hip Hop/Rap,ICE-T,Colo,"Any problem I got I just put my fist in,"
1906,Hip Hop/Rap,ICE-T,Colo,"Colors,"
1907,Hip Hop/Rap,ICE-T,Colo,"My life is violent but violent is life,"
1908,Hip Hop/Rap,ICE-T,Colo,"Peace is a dream, reality is a knife,"
1909,Hip Hop/Rap,ICE-T,Colo,"My colors, my honor, my colors, my all,"
1910,Hip Hop/Rap,ICE-T,Colo,"With my colors upon me one soldier stands tall,"
1911,Hip Hop/Rap,ICE-T,Colo,"Tell me what have you left me, what have I got,"
1912,Hip Hop/Rap,ICE-T,Colo,"Last night in cold blood my young brother got shot,"
1913,Hip Hop/Rap,ICE-T,Colo,"My homeboy got jacked,"
1914,Hip Hop/Rap,ICE-T,Colo,"My mother's on crack,"
1915,Hip Hop/Rap,ICE-T,Colo,"My sister can't work cause her arms show trax,"
1916,Hip Hop/Rap,ICE-T,Colo,"Madness, insanity, live in profanity,"
1917,Hip Hop/Rap,ICE-T,Colo,"Then some punk claimin' they understandin' me,"
1918,Hip Hop/Rap,ICE-T,Colo,"Give me a break, what world do you live in,"
1919,Hip Hop/Rap,ICE-T,Colo,"Death is my sect, guess my religion,"
1921,Hip Hop/Rap,ICE-T,Colo,"Colors, colors, colors, colors, colors, colors, colors, colors, colors, colors, colors, colors, colors, colors, colors, colors, colors, colors, colors, colors, colors, colors, colors, colors..."
1923,Hip Hop/Rap,ICE-T,Colo,"My pants are saggin', braided hair,"
1924,Hip Hop/Rap,ICE-T,Colo,"suckers stare, but I don't care,"
1925,Hip Hop/Rap,ICE-T,Colo,"My game ain't knowledge, my game's fear,"
1926,Hip Hop/Rap,ICE-T,Colo,"I've no remorse, so squares beware,"
1928,Hip Hop/Rap,ICE-T,Colo,"But my true mission, is just revenge,"
1929,Hip Hop/Rap,ICE-T,Colo,"You ain't in my sect, you ain't my friend,"
1930,Hip Hop/Rap,ICE-T,Colo,"Wear the wrong color your life could end,"
1931,Hip Hop/Rap,ICE-T,Colo,"Homicide's my favorite binge,"
1932,Hip Hop/Rap,ICE-T,Colo,"Colors,"
1934,Hip Hop/Rap,ICE-T,Colo,"Colors, ka, ka, ka, colors, colors, ka, ka, ka, colors, colors, ka, ka, ka, colors, colors, ka, ka, ka, colors, colors, ka, ka, ka, colors, colors, colors, colors, colors, colors..."
1936,Hip Hop/Rap,ICE-T,Colo,"So I'll just walk like a giant, police defiant,"
1937,Hip Hop/Rap,ICE-T,Colo,"You'll say to stop, but I'll say that I can't,"
1938,Hip Hop/Rap,ICE-T,Colo,"My gangs my family its all that I have,"
1939,Hip Hop/Rap,ICE-T,Colo,"I'm a star, on the walls is my autograph,"
1941,Hip Hop/Rap,ICE-T,Colo,"You don't like it, so you know where you can go,"
1942,Hip Hop/Rap,ICE-T,Colo,"Cause' the streets are my stage and terror's my show,"
1943,Hip Hop/Rap,ICE-T,Colo,"Phsyco-analize tried diognising me why,"
1944,Hip Hop/Rap,ICE-T,Colo,"It wasn't your brother that brutally died,"
1946,Hip Hop/Rap,ICE-T,Colo,"But it was mine, so let me define,"
1947,Hip Hop/Rap,ICE-T,Colo,"My territory, don't cross the line,"
1948,Hip Hop/Rap,ICE-T,Colo,"Don't try to act crazy,"
1949,Hip Hop/Rap,ICE-T,Colo,"Cause' that shit don't phase me,"
1950,Hip Hop/Rap,ICE-T,Colo,"If you ran like a punk,"
1951,Hip Hop/Rap,ICE-T,Colo,"It wouldn't amaze me,"
1952,Hip Hop/Rap,ICE-T,Colo,"Cause' my color is death,"
1953,Hip Hop/Rap,ICE-T,Colo,"Though we all want peace,"
1954,Hip Hop/Rap,ICE-T,Colo,"But our war won't end,"
1955,Hip Hop/Rap,ICE-T,Colo,"Till all wars cease,"
1957,Hip Hop/Rap,ICE-T,Colo,"Colors, colors, colors, colors, colors, colors, colors, colors, colors, colors, colors, colors, ka, ka, ka, colors, colors, ka, ka, ka, colors, colors, colors, colors, colors, ka, ka, ka, khh, colors, ka, ka, ka, colors, colors, colors, colors, colors, colors, colors, colors, colors, colors, colors, colors, colors, colors, khh, ka, ka, ka, colors, colors, ka, ka, ka, colors, colors, colors, colors, colors, colors, colors, colors, colors, colors, colors, colors, colors, colors, colors, colors, colors, ka, ka, ka, ka, ka, ka, colors..."
1959,Hip Hop/Rap,Naughty By Nature,O,Army with harmony
1960,Hip Hop/Rap,Naughty By Nature,O,Dave drop a load on 'em
1962,Hip Hop/Rap,Naughty By Nature,O,OPP how can I explain it
1963,Hip Hop/Rap,Naughty By Nature,O,I'll take you frame by frame it
1964,Hip Hop/Rap,Naughty By Nature,O,To have y'all jumpin' shall we singin' it
1965,Hip Hop/Rap,Naughty By Nature,O,O is for other P is for people scratchin' temple
1966,Hip Hop/Rap,Naughty By Nature,O,"The last P, well, that's not that simple"
1967,Hip Hop/Rap,Naughty By Nature,O,It's sorta like another way to call a cat a kitten
1968,Hip Hop/Rap,Naughty By Nature,O,It's five little letters that are missin' here
1969,Hip Hop/Rap,Naughty By Nature,O,You get on occassion at the other party
1970,Hip Hop/Rap,Naughty By Nature,O,As a game 'n it seems I gotta start to explainin'
1972,Hip Hop/Rap,Naughty By Nature,O,Bust it
1973,Hip Hop/Rap,Naughty By Nature,O,You ever had a girl and met her on a nice hello
1974,Hip Hop/Rap,Naughty By Nature,O,You get her name and number and then you feelin' real mellow
1975,Hip Hop/Rap,Naughty By Nature,O,"You get home, wait a day, she's what you wanna know about"
1976,Hip Hop/Rap,Naughty By Nature,O,Then you call up and it's her girlfriend or her cousin's house
1977,Hip Hop/Rap,Naughty By Nature,O,"It's not a front, F to the R to the O to the N to the T"
1978,Hip Hop/Rap,Naughty By Nature,O,It's just her boyfriend's at her house
1979,Hip Hop/Rap,Naughty By Nature,O,"(Boy, that's what is scary)"
1981,Hip Hop/Rap,Naughty By Nature,O,"It's OPP, time other people's what you get it"
1982,Hip Hop/Rap,Naughty By Nature,O,There's no room for relationship there's just room to hit it
1983,Hip Hop/Rap,Naughty By Nature,O,How many brothers out there know just what I'm gettin' at
1984,Hip Hop/Rap,Naughty By Nature,O,Who thinks it's wrong 'cos I'm splittin' and co-hittin' at
1985,Hip Hop/Rap,Naughty By Nature,O,"Well if you do, that's OPP and you're not down with it"
1986,Hip Hop/Rap,Naughty By Nature,O,"But if you don't, here's your membership"
1988,Hip Hop/Rap,Naughty By Nature,O,You down with OPP?
1989,Hip Hop/Rap,Naughty By Nature,O,(Yeah you know me)
1990,Hip Hop/Rap,Naughty By Nature,O,You down with OPP?
1991,Hip Hop/Rap,Naughty By Nature,O,(Yeah you know me)
1992,Hip Hop/Rap,Naughty By Nature,O,You down with OPP?
1993,Hip Hop/Rap,Naughty By Nature,O,(Yeah you know me)
1994,Hip Hop/Rap,Naughty By Nature,O,Who's down with OPP?
1995,Hip Hop/Rap,Naughty By Nature,O,(Every last homie)
1997,Hip Hop/Rap,Naughty By Nature,O,You down with OPP?
1998,Hip Hop/Rap,Naughty By Nature,O,(Yeah you know me)
1999,Hip Hop/Rap,Naughty By Nature,O,You down with OPP?
2000,Hip Hop/Rap,Naughty By Nature,O,(Yeah you know me)
2001,Hip Hop/Rap,Naughty By Nature,O,You down with OPP?
2002,Hip Hop/Rap,Naughty By Nature,O,(Yeah you know me)
2003,Hip Hop/Rap,Naughty By Nature,O,Who's down with OPP?
2004,Hip Hop/Rap,Naughty By Nature,O,(All the homies)
2006,Hip Hop/Rap,Naughty By Nature,O,"As for the ladies, OPP means something gifted"
2007,Hip Hop/Rap,Naughty By Nature,O,The first two letters are the same
2008,Hip Hop/Rap,Naughty By Nature,O,But the last is something different
2009,Hip Hop/Rap,Naughty By Nature,O,"It's the longest, loveliest, lean, I call it the leanest"
2010,Hip Hop/Rap,Naughty By Nature,O,It's another five letter word rhymin' with cleanest and meanest
2011,Hip Hop/Rap,Naughty By Nature,O,"I won't get into that, I'll do it, ah, sorta properly"
2012,Hip Hop/Rap,Naughty By Nature,O,I say the last P hmm stands for property
2014,Hip Hop/Rap,Naughty By Nature,O,Now lady here comes a kiss
2015,Hip Hop/Rap,Naughty By Nature,O,"Blow a kiss back to me, now tell me exactly"
2016,Hip Hop/Rap,Naughty By Nature,O,Have you ever known a brother who have another like ah girl or wife?
2017,Hip Hop/Rap,Naughty By Nature,O,And you just had to stop and just 'cos he look just as nice?
2018,Hip Hop/Rap,Naughty By Nature,O,"You looked at him, he looked at you and you knew right away"
2019,Hip Hop/Rap,Naughty By Nature,O,That he had someone but he was gonna be yours anyway?
2020,Hip Hop/Rap,Naughty By Nature,O,You couldn't be seen with him at all and still you didn't care
2022,Hip Hop/Rap,Naughty By Nature,O,'Cos in a room behind a door no one but y'all are there
2023,Hip Hop/Rap,Naughty By Nature,O,"When y'all are finish, y'all can leave and only y'all would know"
2024,Hip Hop/Rap,Naughty By Nature,O,And then y'all could throw the skeleton bone right in the closet door
2025,Hip Hop/Rap,Naughty By Nature,O,Now don't be shocked 'cos if you're down I want your hands up high
2026,Hip Hop/Rap,Naughty By Nature,O,"Say ""OPP,"" ""OPP!"" I like to say with pride"
2027,Hip Hop/Rap,Naughty By Nature,O,"Now when you do it, do it well and make sure that it counts"
2028,Hip Hop/Rap,Naughty By Nature,O,You're now down with a discount
2030,Hip Hop/Rap,Naughty By Nature,O,You down with OPP?
2031,Hip Hop/Rap,Naughty By Nature,O,(Yeah you know me)
2032,Hip Hop/Rap,Naughty By Nature,O,You down with OPP?
2033,Hip Hop/Rap,Naughty By Nature,O,(Yeah you know me)
2034,Hip Hop/Rap,Naughty By Nature,O,You down with OPP?
2035,Hip Hop/Rap,Naughty By Nature,O,(Yeah you know me)
2036,Hip Hop/Rap,Naughty By Nature,O,Who's down with OPP?
2037,Hip Hop/Rap,Naughty By Nature,O,(Every last lady)
2039,Hip Hop/Rap,Naughty By Nature,O,You down with OPP?
2040,Hip Hop/Rap,Naughty By Nature,O,(Yeah you know me)
2041,Hip Hop/Rap,Naughty By Nature,O,You down with OPP?
2042,Hip Hop/Rap,Naughty By Nature,O,(Yeah you know me)
2043,Hip Hop/Rap,Naughty By Nature,O,You down with OPP?
2044,Hip Hop/Rap,Naughty By Nature,O,(Yeah you know me)
2045,Hip Hop/Rap,Naughty By Nature,O,Who's down with OPP?
2046,Hip Hop/Rap,Naughty By Nature,O,(All the ladies)
2048,Hip Hop/Rap,Naughty By Nature,O,This girl ah tried to OPP me
2049,Hip Hop/Rap,Naughty By Nature,O,I had a girl and she knew that matter of fact
2050,Hip Hop/Rap,Naughty By Nature,O,My girl was partner's that had a fall out
2051,Hip Hop/Rap,Naughty By Nature,O,"Disagreement, yeah an argument"
2052,Hip Hop/Rap,Naughty By Nature,O,"She tried to do me so we did it in my apartment, bust it"
2053,Hip Hop/Rap,Naughty By Nature,O,That wasn't the thing it must have been the way she hit the ceiling
2054,Hip Hop/Rap,Naughty By Nature,O,'Cos after that she kept on coming back and catchin' feelings
2055,Hip Hop/Rap,Naughty By Nature,O,"I said, ""Let's go my girl is coming so you gotta leave"""
2056,Hip Hop/Rap,Naughty By Nature,O,"She said, ""Oh no, I love you Treach"" I said, ""Now child please"""
2058,Hip Hop/Rap,Naughty By Nature,O,"You gots to leave, come grab your coat, right now you gotta go"
2059,Hip Hop/Rap,Naughty By Nature,O,"I said, ""Now look you to the stairs and to the stairwindow"
2060,Hip Hop/Rap,Naughty By Nature,O,"This was a thing, a little thing, you shouldn't have put your heart"
2061,Hip Hop/Rap,Naughty By Nature,O,"'Cos you know I was OPP, hell from the very start"""
2062,Hip Hop/Rap,Naughty By Nature,O,"Come on, come on, now let me tell you what it's all about"
2064,Hip Hop/Rap,Naughty By Nature,O,"When you get down, you can't go 'round runnin' off at the mouth"
2065,Hip Hop/Rap,Naughty By Nature,O,That's rule number one in this OPP establishment
2066,Hip Hop/Rap,Naughty By Nature,O,You keep your mouth shut and it won't get back to her or him
2067,Hip Hop/Rap,Naughty By Nature,O,"Exciting isn't it, a special kinda business"
2068,Hip Hop/Rap,Naughty By Nature,O,Many of you will catch the same sorta OPP is you with
2069,Hip Hop/Rap,Naughty By Nature,O,Him or her for sure is going to admit it
2070,Hip Hop/Rap,Naughty By Nature,O,"When OPP comes, damn, skippy I'm with it"
2072,Hip Hop/Rap,Naughty By Nature,O,You down with OPP?
2073,Hip Hop/Rap,Naughty By Nature,O,(Yeah you know me)
2074,Hip Hop/Rap,Naughty By Nature,O,You down with OPP?
2075,Hip Hop/Rap,Naughty By Nature,O,(Yeah you know me)
2076,Hip Hop/Rap,Naughty By Nature,O,You down with OPP?
2077,Hip Hop/Rap,Naughty By Nature,O,(Yeah you know me)
2078,Hip Hop/Rap,Naughty By Nature,O,Who's down with OPP?
2079,Hip Hop/Rap,Naughty By Nature,O,(This whole party)
2080,Hip Hop/Rap,Naughty By Nature,O,You down with OPP?
2081,Hip Hop/Rap,Naughty By Nature,O,(Yeah you know me)
2082,Hip Hop/Rap,Naughty By Nature,O,You down with OPP?
2083,Hip Hop/Rap,Naughty By Nature,O,(Yeah you know me)
2084,Hip Hop/Rap,Naughty By Nature,O,You down with OPP?
2085,Hip Hop/Rap,Naughty By Nature,O,(Yeah you know me)
2086,Hip Hop/Rap,Naughty By Nature,O,Who's down with OPP?
2087,Hip Hop/Rap,Naughty By Nature,O,(This whole party)
2088,Hip Hop/Rap,Naughty By Nature,O,Break it down
2090,Hip Hop/Rap,Digital Underground,The Humpty Dan,"All right, stop whatcha doin'"
2091,Hip Hop/Rap,Digital Underground,The Humpty Dan,'cause I'm about to ruin
2092,Hip Hop/Rap,Digital Underground,The Humpty Dan,the image and the style that ya used to.
2093,Hip Hop/Rap,Digital Underground,The Humpty Dan,"I look funny,"
2094,Hip Hop/Rap,Digital Underground,The Humpty Dan,"but yo I'm makin' money, see"
2095,Hip Hop/Rap,Digital Underground,The Humpty Dan,so yo world I hope you're ready for me.
2096,Hip Hop/Rap,Digital Underground,The Humpty Dan,Now gather round
2097,Hip Hop/Rap,Digital Underground,The Humpty Dan,I'm the new fool in town
2098,Hip Hop/Rap,Digital Underground,The Humpty Dan,and my sound's laid down by the Underground.
2099,Hip Hop/Rap,Digital Underground,The Humpty Dan,I drink up all the Hennessey ya got on ya shelf
2100,Hip Hop/Rap,Digital Underground,The Humpty Dan,so just let me introduce myself
2101,Hip Hop/Rap,Digital Underground,The Humpty Dan,"My name is Humpty, pronounced with a Umpty."
2102,Hip Hop/Rap,Digital Underground,The Humpty Dan,"Yo ladies, oh how I like to funk thee."
2103,Hip Hop/Rap,Digital Underground,The Humpty Dan,And all the rappers in the top ten-please allow me to bump thee.
2104,Hip Hop/Rap,Digital Underground,The Humpty Dan,"I'm steppin' tall, y'all,"
2105,Hip Hop/Rap,Digital Underground,The Humpty Dan,and just like Humpty Dumpty
2106,Hip Hop/Rap,Digital Underground,The Humpty Dan,you're gonna fall when the stereos pump me.
2107,Hip Hop/Rap,Digital Underground,The Humpty Dan,"I like to rhyme, I like my beats funky,"
2108,Hip Hop/Rap,Digital Underground,The Humpty Dan,I'm spunky. I like my oatmeal lumpy.
2109,Hip Hop/Rap,Digital Underground,The Humpty Dan,"I'm sick wit dis, straight gangsta mack"
2110,Hip Hop/Rap,Digital Underground,The Humpty Dan,but sometimes I get ridiculous
2111,Hip Hop/Rap,Digital Underground,The Humpty Dan,I'll eat up all your crackers and your licorice
2112,Hip Hop/Rap,Digital Underground,The Humpty Dan,"hey yo fat girl, c'mere-are ya ticklish?"
2113,Hip Hop/Rap,Digital Underground,The Humpty Dan,"Yeah, I called ya fat."
2114,Hip Hop/Rap,Digital Underground,The Humpty Dan,"Look at me, I'm skinny"
2115,Hip Hop/Rap,Digital Underground,The Humpty Dan,It never stopped me from gettin' busy
2116,Hip Hop/Rap,Digital Underground,The Humpty Dan,I'm a freak
2117,Hip Hop/Rap,Digital Underground,The Humpty Dan,I like the girls with the boom
2118,Hip Hop/Rap,Digital Underground,The Humpty Dan,I once got busy in a Burger King bathroom
2119,Hip Hop/Rap,Digital Underground,The Humpty Dan,I'm crazy.
2120,Hip Hop/Rap,Digital Underground,The Humpty Dan,Allow me to amaze thee.
2121,Hip Hop/Rap,Digital Underground,The Humpty Dan,They say I'm ugly but it just don't faze me.
2122,Hip Hop/Rap,Digital Underground,The Humpty Dan,I'm still gettin' in the girls' pants
2123,Hip Hop/Rap,Digital Underground,The Humpty Dan,and I even got my own dance
2125,Hip Hop/Rap,Digital Underground,The Humpty Dan,The Humpty Dance is your chance to do the hump
2126,Hip Hop/Rap,Digital Underground,The Humpty Dan,"Do the Humpty Hump,"
2127,Hip Hop/Rap,Digital Underground,The Humpty Dan,come on and do the Humpty Hump
2128,Hip Hop/Rap,Digital Underground,The Humpty Dan,"Do the Humpty Hump, just watch me do the Humpty Hump"
2129,Hip Hop/Rap,Digital Underground,The Humpty Dan,"Do ya know what I'm doin', doin' the Humpty Hump"
2131,Hip Hop/Rap,Digital Underground,The Humpty Dan,"Do the Humpty Hump, do the Humpty Hump"
2133,Hip Hop/Rap,Digital Underground,The Humpty Dan,"People say ""Yo, Humpty, you're really funny lookin'"""
2134,Hip Hop/Rap,Digital Underground,The Humpty Dan,that's all right 'cause I get things cookin'
2135,Hip Hop/Rap,Digital Underground,The Humpty Dan,"Ya stare, ya glare, ya constantly try to compare me"
2136,Hip Hop/Rap,Digital Underground,The Humpty Dan,but ya can't get near me
2137,Hip Hop/Rap,Digital Underground,The Humpty Dan,"I give 'em more, see, and on the floor, B,"
2138,Hip Hop/Rap,Digital Underground,The Humpty Dan,all the girls they adore me
2139,Hip Hop/Rap,Digital Underground,The Humpty Dan,"Oh yes, ladies, I'm really bein' sincere"
2140,Hip Hop/Rap,Digital Underground,The Humpty Dan,'cause in a 69 my humpty nose will tickle ya rear.
2141,Hip Hop/Rap,Digital Underground,The Humpty Dan,"My nose is big, uh-uh I'm not ashamed"
2142,Hip Hop/Rap,Digital Underground,The Humpty Dan,"Big like a pickle, I'm still gettin' paid"
2143,Hip Hop/Rap,Digital Underground,The Humpty Dan,"I get laid by the ladies, ya know I'm in charge,"
2144,Hip Hop/Rap,Digital Underground,The Humpty Dan,both how I'm livin' and my nose is large
2145,Hip Hop/Rap,Digital Underground,The Humpty Dan,"I get stoopid, I shoot an arrow like Cupid,"
2146,Hip Hop/Rap,Digital Underground,The Humpty Dan,"I use a word that don't mean nothin', like looptid"
2147,Hip Hop/Rap,Digital Underground,The Humpty Dan,"I sang on Doowhutchalike, and if ya missed it,"
2148,Hip Hop/Rap,Digital Underground,The Humpty Dan,I'm the one who said just grab 'em in the biscuits
2149,Hip Hop/Rap,Digital Underground,The Humpty Dan,Also told ya that I like to bite
2150,Hip Hop/Rap,Digital Underground,The Humpty Dan,"Well, yeah, I guess it's obvious, I also like to write."
2152,Hip Hop/Rap,Digital Underground,The Humpty Dan,All ya had to do was give Humpty a chance
2153,Hip Hop/Rap,Digital Underground,The Humpty Dan,and now I'm gonna do my dance.
2155,Hip Hop/Rap,Digital Underground,The Humpty Dan,"Oh, yeah, that's the break, y'all"
2156,Hip Hop/Rap,Digital Underground,The Humpty Dan,Let me hear a little bit of that bass groove right here
2158,Hip Hop/Rap,Digital Underground,The Humpty Dan,Now that I told ya a little bit about myself
2159,Hip Hop/Rap,Digital Underground,The Humpty Dan,let me tell ya a little bit about this dance
2160,Hip Hop/Rap,Digital Underground,The Humpty Dan,It's real easy to do--check it out
2162,Hip Hop/Rap,Digital Underground,The Humpty Dan,First I limp to the side like my leg was broken
2163,Hip Hop/Rap,Digital Underground,The Humpty Dan,Shakin' and twitchin' kinda like I was smokin'
