,genre,artist,song,lyrics
2220,Rock,The Runaways,Cherry Bo,"Hello Daddy, hello Mom"
2221,Rock,The Runaways,Cherry Bo,I'm your ch ch ch ch ch cherry bomb
2222,Rock,The Runaways,Cherry Bo,Hello world I'm your wild girl
2223,Rock,The Runaways,Cherry Bo,I'm your ch ch ch ch ch cherry bomb
2225,Rock,The Runaways,Cherry Bo,"Hey street boy, what's your style"
2226,Rock,The Runaways,Cherry Bo,Your dead end dreams don't make you smile
2227,Rock,The Runaways,Cherry Bo,I'll give ya something to live for
2228,Rock,The Runaways,Cherry Bo,"Have ya, grab ya til you're sore"
2230,Rock,The Runaways,Cherry Bo,"Hello Daddy, hello Mom"
2231,Rock,The Runaways,Cherry Bo,I'm your ch ch ch ch ch cherry bomb
2232,Rock,The Runaways,Cherry Bo,"Hello world, I'm your wild girl"
2233,Rock,The Runaways,Cherry Bo,I'm your ch ch ch ch ch cherry bomb
2234,Rock,The Runaways,Cherry Bo,Cherry bomb
2235,Rock,The Runaways,Cherry Bo,Cherry bomb
2236,Rock,The Runaways,Cherry Bo,Cherry bomb
2237,Rock,The Runaways,Cherry Bo,Cherry bomb
2238,Rock,The Runaways,Cherry Bo,Cherry bomb
2240,Rock,Skid Row,18 and Li,"Ricky was a young boy, he had a heart of stone"
2241,Rock,Skid Row,18 and Li,Lived 9 to 5 and he worked his fingers to the bone
2242,Rock,Skid Row,18 and Li,"Just barely get out of school, came from the edge of town"
2243,Rock,Skid Row,18 and Li,"Fought like a switchblade so no one could take him down, oh no"
2245,Rock,Skid Row,18 and Li,"He had no money, no, no good at home"
2246,Rock,Skid Row,18 and Li,He walked the streets as soldier and he fought the world alone
2248,Rock,Skid Row,18 and Li,"And now it's 18 and life, you got it, 18 and life, you know"
2249,Rock,Skid Row,18 and Li,Your crime is time and it's 18 and life to go
2250,Rock,Skid Row,18 and Li,"18 and life, you got it, 18 and life, you know"
2251,Rock,Skid Row,18 and Li,Your crime is time and it's 18 and life to go
2253,Rock,Skid Row,18 and Li,"Tequila in his heartbeat, his veins burned gasoline"
2254,Rock,Skid Row,18 and Li,"He kept his motor running, but it never kept him clean"
2255,Rock,Skid Row,18 and Li,"They say he loved adventure, ""Ricky's the wild one"""
2256,Rock,Skid Row,18 and Li,He married trouble and had a courtship with a gun
2258,Rock,Skid Row,18 and Li,"Bang bang shoot 'em up, the party never ends"
2259,Rock,Skid Row,18 and Li,You can't think of dying when the bottle's your best friend
2261,Rock,Skid Row,18 and Li,"And now it's 18 and life, you got it, 18 and life, you know"
2262,Rock,Skid Row,18 and Li,Your crime is time and it's 18 and life to go
2263,Rock,Skid Row,18 and Li,"18 and life, you got it, 18 and life, you know"
2264,Rock,Skid Row,18 and Li,"Your crime is time and it's 18 and life to go, yeah"
2266,Rock,Skid Row,18 and Li,"""Accidents will happen"", they all heard Ricky say"
2267,Rock,Skid Row,18 and Li,"He fired his six-shot to the wind, that child blew a child away"
2269,Rock,Skid Row,18 and Li,"Yeah, yeah, yeah, yeah, yeah"
2270,Rock,Skid Row,18 and Li,"18 and life, you got it, 18 and life, you know"
2271,Rock,Skid Row,18 and Li,Your crime is time and it's 18 and life to go
2272,Rock,Skid Row,18 and Li,"18 and life, you got it, 18 and life, you know"
2273,Rock,Skid Row,18 and Li,Your crime is time and it's 18 and life to go
2275,Rock,Stone Temple Pilots,Interstate Love So,"Waitin', on a Sunday afternoon"
2276,Rock,Stone Temple Pilots,Interstate Love So,For what I read between the lines
2277,Rock,Stone Temple Pilots,Interstate Love So,Your lies
2279,Rock,Stone Temple Pilots,Interstate Love So,"Feelin', like a hand in rusted shame"
2280,Rock,Stone Temple Pilots,Interstate Love So,"So do you laugh, or does it cry?"
2281,Rock,Stone Temple Pilots,Interstate Love So,Reply
2283,Rock,Stone Temple Pilots,Interstate Love So,"Leavin', on a southern train"
2284,Rock,Stone Temple Pilots,Interstate Love So,"Only yesterday, you lied"
2285,Rock,Stone Temple Pilots,Interstate Love So,Promises of what I seemed to be
2286,Rock,Stone Temple Pilots,Interstate Love So,Only watch the time go by
2287,Rock,Stone Temple Pilots,Interstate Love So,All of these things you said to me
2289,Rock,Stone Temple Pilots,Interstate Love So,"Breathin', is the hardest thing to do"
2290,Rock,Stone Temple Pilots,Interstate Love So,With all I've said and all that's dead for you
2291,Rock,Stone Temple Pilots,Interstate Love So,"You lied, good bye"
2293,Rock,Stone Temple Pilots,Interstate Love So,"Leavin', on a southern train"
2294,Rock,Stone Temple Pilots,Interstate Love So,"Only yesterday, you lied"
2295,Rock,Stone Temple Pilots,Interstate Love So,Promises of what I seemed to be
2296,Rock,Stone Temple Pilots,Interstate Love So,Only watch the time go by
2297,Rock,Stone Temple Pilots,Interstate Love So,All of these things I said to you
2299,Rock,Steppenwolf,Born To Be Wi,Get your motor runnin'
2300,Rock,Steppenwolf,Born To Be Wi,Head out on the highway
2301,Rock,Steppenwolf,Born To Be Wi,Looking for adventure
2302,Rock,Steppenwolf,Born To Be Wi,In whatever comes our way
2304,Rock,Steppenwolf,Born To Be Wi,"Yeah, darlin'"
2305,Rock,Steppenwolf,Born To Be Wi,Gonna make it happen
2306,Rock,Steppenwolf,Born To Be Wi,Take the world in a love embrace
2307,Rock,Steppenwolf,Born To Be Wi,Fire all of your guns at once
2308,Rock,Steppenwolf,Born To Be Wi,And explode into space
2310,Rock,Steppenwolf,Born To Be Wi,I like smoke and lightnin'
2311,Rock,Steppenwolf,Born To Be Wi,Heavy metal thunder
2312,Rock,Steppenwolf,Born To Be Wi,Racing in the wind
2313,Rock,Steppenwolf,Born To Be Wi,And the feeling that I'm under
2315,Rock,Steppenwolf,Born To Be Wi,"Yeah, darlin'"
2316,Rock,Steppenwolf,Born To Be Wi,Gonna make it happen
2317,Rock,Steppenwolf,Born To Be Wi,Take the world in a love embrace
2318,Rock,Steppenwolf,Born To Be Wi,Fire all of your guns at once
2319,Rock,Steppenwolf,Born To Be Wi,And explode into space
2321,Rock,Steppenwolf,Born To Be Wi,Like a true nature child
2322,Rock,Steppenwolf,Born To Be Wi,We were born
2323,Rock,Steppenwolf,Born To Be Wi,Born to be wild
2324,Rock,Steppenwolf,Born To Be Wi,We can climbed so high
2325,Rock,Steppenwolf,Born To Be Wi,I never wanna die
2326,Rock,Steppenwolf,Born To Be Wi,Born to be wild
2327,Rock,Steppenwolf,Born To Be Wi,Born to be wild
2329,Rock,Steppenwolf,Born To Be Wi,Get your motor runnin'
2330,Rock,Steppenwolf,Born To Be Wi,Head out on the highway
2331,Rock,Steppenwolf,Born To Be Wi,Looking for adventure
2332,Rock,Steppenwolf,Born To Be Wi,In whatever comes our way
2334,Rock,Steppenwolf,Born To Be Wi,"Yeah, darlin'"
2335,Rock,Steppenwolf,Born To Be Wi,Gonna make it happen
2336,Rock,Steppenwolf,Born To Be Wi,Take the world in a love embrace
2337,Rock,Steppenwolf,Born To Be Wi,Fire all of your guns at once
2338,Rock,Steppenwolf,Born To Be Wi,And explode into space
2340,Rock,Steppenwolf,Born To Be Wi,Like a true nature child
2341,Rock,Steppenwolf,Born To Be Wi,We were born
2342,Rock,Steppenwolf,Born To Be Wi,Born to be wild
2343,Rock,Steppenwolf,Born To Be Wi,We can climbed so high
2344,Rock,Steppenwolf,Born To Be Wi,I never wanna die
2345,Rock,Steppenwolf,Born To Be Wi,Born to be wild
2346,Rock,Steppenwolf,Born To Be Wi,Born to be wild
2348,Rock,Billy Squier,The Stro,Now everybody have you heard
2349,Rock,Billy Squier,The Stro,"If you're in the game, then the stroke's the word"
2350,Rock,Billy Squier,The Stro,"Don't take no rhythm, don't take no style"
2351,Rock,Billy Squier,The Stro,"Got a thirst for killin', grab your vile"
2353,Rock,Billy Squier,The Stro,"You put your right hand out, give a firm hand-shake"
2354,Rock,Billy Squier,The Stro,Talk to me about that one big break
2355,Rock,Billy Squier,The Stro,Spread your ear-pollution both far and wide
2356,Rock,Billy Squier,The Stro,"Keep your contributions by your side, stroke has struck me"
2358,Rock,Billy Squier,The Stro,"Could be a winner, boy, you move quite well"
2359,Rock,Billy Squier,The Stro,"Stroke has struck me, stroke has struck me"
2360,Rock,Billy Squier,The Stro,"You got your number down, stroke has struck me"
2361,Rock,Billy Squier,The Stro,Say you're a winner but man you're just a sinner now
2363,Rock,Billy Squier,The Stro,You put your left foot out keep it all in place
2364,Rock,Billy Squier,The Stro,Work your way right into my case
2365,Rock,Billy Squier,The Stro,First you try to bed me you make my backbone slide
2366,Rock,Billy Squier,The Stro,"But when you found you bled me, skip on by, keep on"
2367,Rock,Billy Squier,The Stro,Stroke has struck me
2369,Rock,Billy Squier,The Stro,Give me the business all night long
2370,Rock,Billy Squier,The Stro,"Stroke has struck me, stroke has struck me"
2371,Rock,Billy Squier,The Stro,"You're so together boy, stroke has struck me"
2372,Rock,Billy Squier,The Stro,Say you're a winner but man you're just a sinner now
2374,Rock,Billy Squier,The Stro,"Better listen now, it ain't no joke"
2375,Rock,Billy Squier,The Stro,(Said)
2376,Rock,Billy Squier,The Stro,"Let your conscience fail ya, just do the stroke"
2377,Rock,Billy Squier,The Stro,"Don'tcha take no chances, keep your eye on top"
2378,Rock,Billy Squier,The Stro,"Do your fancy dances, you can't stop you just"
2379,Rock,Billy Squier,The Stro,"Stroke has struck me, stroke has struck me"
2381,Rock,Billy Squier,The Stro,"Better listen now, it ain't no joke"
2382,Rock,Billy Squier,The Stro,(Said)
2383,Rock,Billy Squier,The Stro,"Let your conscience fail ya, just do the stroke"
2384,Rock,Billy Squier,The Stro,"Don'tcha take no chances, keep your eye on top"
2385,Rock,Billy Squier,The Stro,"Do your fancy dances, you can't stop you just"
2386,Rock,Billy Squier,The Stro,"Stroke has struck me, stroke has struck me"
2388,Rock,Billy Squier,The Stro,"Better listen now, it ain't no joke"
2389,Rock,Billy Squier,The Stro,(Said)
2390,Rock,Billy Squier,The Stro,"Let your conscience fail ya, just do the stroke"
2391,Rock,Billy Squier,The Stro,"Don'tcha take no chances, keep your eye on top"
2392,Rock,Billy Squier,The Stro,"Do your fancy dances, you can't stop you just"
2393,Rock,Billy Squier,The Stro,"Stroke has struck me, stroke has struck me"
2394,Rock,Billy Squier,The Stro,Say you're a winner but man you're just a sinner now
2396,Rock,Blue Oyster Cult,(Don't Fear) The Reap,All our times have come
2397,Rock,Blue Oyster Cult,(Don't Fear) The Reap,Here but now they're gone
2398,Rock,Blue Oyster Cult,(Don't Fear) The Reap,Seasons don't fear the reaper
2399,Rock,Blue Oyster Cult,(Don't Fear) The Reap,"Nor do the wind, the sun or the rain"
2400,Rock,Blue Oyster Cult,(Don't Fear) The Reap,We can be like they are
2402,Rock,Blue Oyster Cult,(Don't Fear) The Reap,"Come on, baby, don't fear the reaper"
2403,Rock,Blue Oyster Cult,(Don't Fear) The Reap,"Baby take my hand, don't fear the reaper"
2404,Rock,Blue Oyster Cult,(Don't Fear) The Reap,"We'll be able to fly, don't fear the reaper"
2405,Rock,Blue Oyster Cult,(Don't Fear) The Reap,"Baby, I'm your man"
2407,Rock,Blue Oyster Cult,(Don't Fear) The Reap,La la la la la
2408,Rock,Blue Oyster Cult,(Don't Fear) The Reap,La la la la la
2410,Rock,Blue Oyster Cult,(Don't Fear) The Reap,Valentine is done
2411,Rock,Blue Oyster Cult,(Don't Fear) The Reap,Here but now they're gone
2412,Rock,Blue Oyster Cult,(Don't Fear) The Reap,Romeo and Juliet
2413,Rock,Blue Oyster Cult,(Don't Fear) The Reap,Are together in eternity
2414,Rock,Blue Oyster Cult,(Don't Fear) The Reap,Romeo and Juliet
2416,Rock,Blue Oyster Cult,(Don't Fear) The Reap,"40,000 men and women everyday"
2417,Rock,Blue Oyster Cult,(Don't Fear) The Reap,Like Romeo and Juliet
2418,Rock,Blue Oyster Cult,(Don't Fear) The Reap,"40,000 men and women everyday"
2419,Rock,Blue Oyster Cult,(Don't Fear) The Reap,Redefine happiness
2420,Rock,Blue Oyster Cult,(Don't Fear) The Reap,"Another 40,000 coming everyday"
2421,Rock,Blue Oyster Cult,(Don't Fear) The Reap,We can be like they are
2423,Rock,Blue Oyster Cult,(Don't Fear) The Reap,"Come on, baby, don't fear the reaper"
2424,Rock,Blue Oyster Cult,(Don't Fear) The Reap,"Baby, take my hand, don't fear the reaper"
2425,Rock,Blue Oyster Cult,(Don't Fear) The Reap,"We'll be able to fly, don't fear the reaper"
2426,Rock,Blue Oyster Cult,(Don't Fear) The Reap,"Baby, I'm your man"
2428,Rock,Blue Oyster Cult,(Don't Fear) The Reap,La la la la la
2429,Rock,Blue Oyster Cult,(Don't Fear) The Reap,La la la la la
2431,Rock,Blue Oyster Cult,(Don't Fear) The Reap,Love of two is one
2432,Rock,Blue Oyster Cult,(Don't Fear) The Reap,Here but now they're gone
2433,Rock,Blue Oyster Cult,(Don't Fear) The Reap,Came the last night of sadness
2434,Rock,Blue Oyster Cult,(Don't Fear) The Reap,And it was clear she couldn't go on
2435,Rock,Blue Oyster Cult,(Don't Fear) The Reap,Then the door was open and the wind appeared
2436,Rock,Blue Oyster Cult,(Don't Fear) The Reap,The candles blew and then disappeared
2437,Rock,Blue Oyster Cult,(Don't Fear) The Reap,"The curtains flew and then he appeared, saying don't be afraid"
2439,Rock,Blue Oyster Cult,(Don't Fear) The Reap,"Come on, baby and she had no fear"
2440,Rock,Blue Oyster Cult,(Don't Fear) The Reap,"And she ran to him, then they started to fly"
2441,Rock,Blue Oyster Cult,(Don't Fear) The Reap,They looked backward and said goodbye
2442,Rock,Blue Oyster Cult,(Don't Fear) The Reap,She had become like they are
2443,Rock,Blue Oyster Cult,(Don't Fear) The Reap,"She had taken his hand, she had become like they are"
2444,Rock,Blue Oyster Cult,(Don't Fear) The Reap,"Come on, baby, don't fear the reaper"
2446,Rock,Faith No More,Ep,Faith No More
2447,Rock,Faith No More,Ep,The Real Thing
2448,Rock,Faith No More,Ep,Epic
2449,Rock,Faith No More,Ep,"Can you feel it ,see it, hear it today?"
2450,Rock,Faith No More,Ep,"If you can't, then it doesn't matter anyway"
2451,Rock,Faith No More,Ep,You will never understand it cuz it happens too fast
2452,Rock,Faith No More,Ep,"And it feels so good, it's like walking on glass"
2453,Rock,Faith No More,Ep,"It's so cool, it's so hip, it's alright"
2454,Rock,Faith No More,Ep,"It's so groovy, it's outta sight"
2455,Rock,Faith No More,Ep,"You can touch it, smell it, taste it so sweet"
2456,Rock,Faith No More,Ep,But it makes no difference cuz it knocks you off your feet
2457,Rock,Faith No More,Ep,You want it all but you can't have it
2458,Rock,Faith No More,Ep,"It's cryin', bleedin', lying on the floor"
2459,Rock,Faith No More,Ep,So you lay down on it and you do it some more
2460,Rock,Faith No More,Ep,"You've got to share it, so you dare it"
2461,Rock,Faith No More,Ep,Then you bare it and you tear it
2462,Rock,Faith No More,Ep,You want it all but you can't have it
2463,Rock,Faith No More,Ep,It's in your face but you can't grab it
2464,Rock,Faith No More,Ep,"It's alive, afraid, a lie, a sin"
2465,Rock,Faith No More,Ep,"It's magit, it's tragic, it's a loss, it's a win"
2466,Rock,Faith No More,Ep,"It's dark, it's moist, it's a bitter pain"
2467,Rock,Faith No More,Ep,It's sad it happened and it's a shame
2468,Rock,Faith No More,Ep,You want it all but you can't have it
2469,Rock,Faith No More,Ep,It's in your face but you can't grab it
2470,Rock,Faith No More,Ep,What is it?
2471,Rock,Faith No More,Ep,It's it
2472,Rock,Faith No More,Ep,What is it?...
2474,Rock,The Kinks,You Really Got ,"Girl, you really got me goin'"
2475,Rock,The Kinks,You Really Got ,You got me so I don't know what I'm doin'
2476,Rock,The Kinks,You Really Got ,"Yeah, you really got me now"
2477,Rock,The Kinks,You Really Got ,You got me so I can't sleep at night
2479,Rock,The Kinks,You Really Got ,"Yeah, you really got me now"
2480,Rock,The Kinks,You Really Got ,"You got me so I don't know what I'm doin', now"
2481,Rock,The Kinks,You Really Got ,"Oh yeah, you really got me now"
2482,Rock,The Kinks,You Really Got ,You got me so I can't sleep at night
2484,Rock,The Kinks,You Really Got ,You really got me
2485,Rock,The Kinks,You Really Got ,You really got me
2486,Rock,The Kinks,You Really Got ,You really got me
2488,Rock,The Kinks,You Really Got ,"See, don't ever set me free"
2489,Rock,The Kinks,You Really Got ,I always wanna be by your side
2490,Rock,The Kinks,You Really Got ,"Girl, you really got me now"
2491,Rock,The Kinks,You Really Got ,You got me so I can't sleep at night
2493,Rock,The Kinks,You Really Got ,"Yeah, you really got me now"
2494,Rock,The Kinks,You Really Got ,"You got me so I don't know what I'm doin', now"
2495,Rock,The Kinks,You Really Got ,"Oh yeah, you really got me now"
2496,Rock,The Kinks,You Really Got ,You got me so I can't sleep at night
2498,Rock,The Kinks,You Really Got ,You really got me
2499,Rock,The Kinks,You Really Got ,You really got me
2500,Rock,The Kinks,You Really Got ,"You really got me, oh no"
2502,Rock,The Kinks,You Really Got ,"See, don't ever set me free"
2503,Rock,The Kinks,You Really Got ,I always wanna be by your side
2504,Rock,The Kinks,You Really Got ,"Girl, you really got me now"
2505,Rock,The Kinks,You Really Got ,You got me so I can't sleep at night
2507,Rock,The Kinks,You Really Got ,"Yeah, you really got me now"
2508,Rock,The Kinks,You Really Got ,"You got me so I don't know what I'm doin', now"
2509,Rock,The Kinks,You Really Got ,"Oh yeah, you really got me now"
2510,Rock,The Kinks,You Really Got ,You got me so I can't sleep at night
2512,Rock,The Kinks,You Really Got ,You really got me
2513,Rock,The Kinks,You Really Got ,You really got me
2514,Rock,The Kinks,You Really Got ,You really got me
2516,Rock,ZZ Top,Tu,"I been up, I been down"
2517,Rock,ZZ Top,Tu,"Take my word, my way around"
2518,Rock,ZZ Top,Tu,I ain't askin' for much
2519,Rock,ZZ Top,Tu,"I said, Lord, take me downtown"
2520,Rock,ZZ Top,Tu,I'm just lookin' for some tush
2522,Rock,ZZ Top,Tu,"I been bad, I been good"
2523,Rock,ZZ Top,Tu,"Dallas, Texas, Hollywood"
2524,Rock,ZZ Top,Tu,I ain't askin' for much
2525,Rock,ZZ Top,Tu,"I said, Lord, take me downtown"
2526,Rock,ZZ Top,Tu,I'm just lookin' for some tush
2528,Rock,ZZ Top,Tu,"Take me back, way back home"
2529,Rock,ZZ Top,Tu,"Not by myself, not alone"
2530,Rock,ZZ Top,Tu,I ain't askin' for much
2531,Rock,ZZ Top,Tu,"I said, Lord, take me downtown"
2532,Rock,ZZ Top,Tu,I'm just lookin' for some tush
2534,Rock,Rollins Band,Li,you think you're going to live your life alone
2535,Rock,Rollins Band,Li,"in darkness and seclusion... yeah, I know"
2536,Rock,Rollins Band,Li,you've been out there and tried to mix with those animals
2537,Rock,Rollins Band,Li,and it just left you full of humiliated confusion
2538,Rock,Rollins Band,Li,so you stagger back home and wait for nothing
2539,Rock,Rollins Band,Li,but the solitary refinement of your room spits you back onto the streets
2540,Rock,Rollins Band,Li,and now you're desperate and in need of human contact
2541,Rock,Rollins Band,Li,and then you meet me and yur whole world changes
2542,Rock,Rollins Band,Li,because everything I say is everything you've ever wanted to hear
2543,Rock,Rollins Band,Li,"so you drop all you defenses, and you drop all your fears and you trust me"
2544,Rock,Rollins Band,Li,"completely, I'm perfect in every way"
2545,Rock,Rollins Band,Li,'cause I make you feel so strong and so powerfull inside
2546,Rock,Rollins Band,Li,you feel so lucky
2547,Rock,Rollins Band,Li,but your ego obscures reality that you never bothered to
2548,Rock,Rollins Band,Li,wonder why things are going so well
2549,Rock,Rollins Band,Li,you want to know why?
2551,Rock,Rollins Band,Li,"'cause I'm a liar, yeah, I'm a liar"
2552,Rock,Rollins Band,Li,"I'll tear (rip) your mind up, I'll burn your soul"
2553,Rock,Rollins Band,Li,"I'll turn you into me, I'll turn you into me"
2554,Rock,Rollins Band,Li,"'cause I'm a liar, a liar, a liar, a liar..."
2556,Rock,Rollins Band,Li,I'll hide behind a smile and understanding eyes
2557,Rock,Rollins Band,Li,and I'll tell you things that you already know so you can say:
2558,Rock,Rollins Band,Li,"I really identify with you, so much"
2559,Rock,Rollins Band,Li,and all the time that you're needing me is just the time
2560,Rock,Rollins Band,Li,"that I'm bleeding you, don't you get it yet?"
2561,Rock,Rollins Band,Li,I'll come to you like an affliction then I'll leave you like an addiction
2562,Rock,Rollins Band,Li,you'll never forget me... wou wanna know why?
2564,Rock,Rollins Band,Li,I don't know why I feel the need to lie and cause you so much pain
2565,Rock,Rollins Band,Li,"maybe it's something inside, maybe it's something I can't explain"
2566,Rock,Rollins Band,Li,'cause all I do is mess you up and lie to you
2567,Rock,Rollins Band,Li,"I'm a liar, ooh, I'm a liar"
2568,Rock,Rollins Band,Li,but if you'll give me another chance I swear I'll never lie to you again
2569,Rock,Rollins Band,Li,"'cause now I see the destructive power of a lie,"
2570,Rock,Rollins Band,Li,they're stronger than truth
2571,Rock,Rollins Band,Li,"I ca't believe I ever hurt you, I swear I will never lie to you again"
2572,Rock,Rollins Band,Li,"please, just give me more chance, I'll never lie to you again, no,"
2573,Rock,Rollins Band,Li,"I swear, I will never tell a lie, I will neer tell a lie, no, no"
2574,Rock,Rollins Band,Li,Ha Ha Ha Ha Ha Ha Ha Ha Ha! Sucker! Sucker! Sucker!
2576,Rock,Rollins Band,Li,"I am a liar, yeah, I am a liar, yeah, I am a liar"
2577,Rock,Rollins Band,Li,"I lie you, I feel good, I am a liar, yeah"
2578,Rock,Rollins Band,Li,"I lie X4 ooh, I lie, yeah, I lie"
2579,Rock,Rollins Band,Li,"I'm a liar, I lie, I like it, I feel good, I like it, and again"
2580,Rock,Rollins Band,Li,"I like it again and I'll keep lying, I'll promise"
2582,Rock,Dokken,Breaking the Chai,You sit there thinkin' in your room
2583,Rock,Dokken,Breaking the Chai,You feel the pressure you're goin' crazy too
2584,Rock,Dokken,Breaking the Chai,The walls around you closin' in
2585,Rock,Dokken,Breaking the Chai,You need a change
2587,Rock,Dokken,Breaking the Chai,Claustrophobic feelin' scared
2588,Rock,Dokken,Breaking the Chai,You need somebody but no one seems to care
2589,Rock,Dokken,Breaking the Chai,A one way ticket a change of pace
2590,Rock,Dokken,Breaking the Chai,You've had enough you can't take no more
2592,Rock,Dokken,Breaking the Chai,Breaking the chains around you
2593,Rock,Dokken,Breaking the Chai,Nobody else can bind you
2594,Rock,Dokken,Breaking the Chai,Take a good look around you
2595,Rock,Dokken,Breaking the Chai,Now you're breaking the chains
2597,Rock,Dokken,Breaking the Chai,I got this letter came today
2598,Rock,Dokken,Breaking the Chai,From my baby who left me yesterday
2599,Rock,Dokken,Breaking the Chai,"Said, â€½She loves me she'll come back"
2600,Rock,Dokken,Breaking the Chai,She wants to tryâ€
2602,Rock,Dokken,Breaking the Chai,I won't let her she'll be upset
2603,Rock,Dokken,Breaking the Chai,I know it's better than somethin' I'll regret
2604,Rock,Dokken,Breaking the Chai,She's been dishonest and insincere
2605,Rock,Dokken,Breaking the Chai,I lost my mind twenty times a year
2607,Rock,Dokken,Breaking the Chai,Breaking the chains around you
2608,Rock,Dokken,Breaking the Chai,Nobody else can bind you
2609,Rock,Dokken,Breaking the Chai,Take a good look around you
2610,Rock,Dokken,Breaking the Chai,Now you're breaking the chains
2612,Rock,Dokken,Breaking the Chai,Woke up today I'm alone
2613,Rock,Dokken,Breaking the Chai,While I look around but baby you were gone
2614,Rock,Dokken,Breaking the Chai,But I don't mind and I don't worry
2615,Rock,Dokken,Breaking the Chai,I will survive
2617,Rock,Dokken,Breaking the Chai,I'm alone now that you're gone
2618,Rock,Dokken,Breaking the Chai,Don't need nobody to hold or tie me down
2619,Rock,Dokken,Breaking the Chai,I broke the chains so let me be
2620,Rock,Dokken,Breaking the Chai,"I've gotta be free, free"
2622,Rock,Dokken,Breaking the Chai,Breaking the chains around you
2623,Rock,Dokken,Breaking the Chai,Nobody else can bind you
2624,Rock,Dokken,Breaking the Chai,Take a good look around you
2625,Rock,Dokken,Breaking the Chai,Now you're breaking the chains
2627,Rock,Dokken,Breaking the Chai,Breaking the chains around you
2628,Rock,Dokken,Breaking the Chai,Nobody else can bind you
2629,Rock,Dokken,Breaking the Chai,Take a good look around you
2630,Rock,Dokken,Breaking the Chai,Now you're breaking the chains
2632,Rock,Europe,The Final Countdo,We're leaving together
2633,Rock,Europe,The Final Countdo,But still it's farewell
2634,Rock,Europe,The Final Countdo,And maybe we'll come back
2635,Rock,Europe,The Final Countdo,"To earth, who can tell?"
2636,Rock,Europe,The Final Countdo,I guess there is no one to blame
2637,Rock,Europe,The Final Countdo,We're leaving ground
2638,Rock,Europe,The Final Countdo,Will things ever be the same again?
2640,Rock,Europe,The Final Countdo,It's the final countdown
2641,Rock,Europe,The Final Countdo,The final countdown
2643,Rock,Europe,The Final Countdo,Ohh
2644,Rock,Europe,The Final Countdo,We're heading for Venus and still we stand tall
2645,Rock,Europe,The Final Countdo,"'Cause maybe they've seen us and welcome us all, yea"
2646,Rock,Europe,The Final Countdo,With so many light years to go and things to be found
2647,Rock,Europe,The Final Countdo,(To be found)
2648,Rock,Europe,The Final Countdo,I'm sure that we'll all miss her so
2650,Rock,Europe,The Final Countdo,It's the final countdown
2651,Rock,Europe,The Final Countdo,The final countdown
2652,Rock,Europe,The Final Countdo,The final countdown
2653,Rock,Europe,The Final Countdo,  (The final countdown)
2654,Rock,Europe,The Final Countdo,Ohh ho ohh
2656,Rock,Europe,The Final Countdo,"The final countdown, oh ho"
2657,Rock,Europe,The Final Countdo,It's the final countdown
2658,Rock,Europe,The Final Countdo,The final countdown
2659,Rock,Europe,The Final Countdo,The final countdown
2660,Rock,Europe,The Final Countdo,  (The final countdown)
2662,Rock,Europe,The Final Countdo,Ohh
2663,Rock,Europe,The Final Countdo,It's the final countdown
2664,Rock,Europe,The Final Countdo,We're leaving together
2665,Rock,Europe,The Final Countdo,The final countdown
2666,Rock,Europe,The Final Countdo,We'll all miss her so
2667,Rock,Europe,The Final Countdo,It's the final countdown
2668,Rock,Europe,The Final Countdo,  (The final countdown)
2669,Rock,Europe,The Final Countdo,"Ohh, it's the final countdown"
2670,Rock,Europe,The Final Countdo,Yea
2672,Rock,MC5,Kick Out the Ja,Kick out the jams motherfuckers!
2673,Rock,MC5,Kick Out the Ja,"Yeah! I, I, I, I, I'm gonna"
2674,Rock,MC5,Kick Out the Ja,I'm gonna kick 'em out! Yeah!
2675,Rock,MC5,Kick Out the Ja,Well I feel pretty good
2676,Rock,MC5,Kick Out the Ja,And I guess that I could get crazy now baby
2677,Rock,MC5,Kick Out the Ja,Cause we all got in tune
2678,Rock,MC5,Kick Out the Ja,And when the dressing room got hazy now baby
2680,Rock,MC5,Kick Out the Ja,I know how you want it child
2681,Rock,MC5,Kick Out the Ja,"Hot, quick and tight"
2682,Rock,MC5,Kick Out the Ja,The girls can't stand it
2683,Rock,MC5,Kick Out the Ja,When you're doin'it right
2684,Rock,MC5,Kick Out the Ja,Let me up on the stand
2685,Rock,MC5,Kick Out the Ja,And let me kick out the jam
2686,Rock,MC5,Kick Out the Ja,"Yes, kick out the jams"
2687,Rock,MC5,Kick Out the Ja,I want to kick'em out!
2689,Rock,MC5,Kick Out the Ja,Yes I'm starting to sweat
2690,Rock,MC5,Kick Out the Ja,You know my shirt's all wet
2691,Rock,MC5,Kick Out the Ja,What a feeling
2692,Rock,MC5,Kick Out the Ja,In the sound that abounds
2693,Rock,MC5,Kick Out the Ja,And resounds and rebounds off the ceiling
2695,Rock,MC5,Kick Out the Ja,You gotta have it baby
2696,Rock,MC5,Kick Out the Ja,You can't do without
2697,Rock,MC5,Kick Out the Ja,When you get that feeling
2698,Rock,MC5,Kick Out the Ja,You gotta sock'em out
2699,Rock,MC5,Kick Out the Ja,Put that mike in my hand
2700,Rock,MC5,Kick Out the Ja,And let me kick out the jam
2701,Rock,MC5,Kick Out the Ja,Yes! Kick out the jams
2702,Rock,MC5,Kick Out the Ja,I want to kick'em out
